348167	 0.463661	0.512113	0.467699	0.244953	0.290713	0.179677	0.274563	0.263795	0.268506	0.225437	0.218035	0.238896	0.235532	0.170256	0.265141	0.281292	0.240915	0.224092	0.202557	0.270525	0.246299	0.000000	0.239569	0.188425	0.245626	0.257739	0.257066	0.248991	0.243607	0.176312	0.223419	0.206595	0.277927	0.181023	0.169583	0.222746	0.198520	0.197174	0.281292	0.286003	0.222746	0.216689	0.202557	0.144684	0.251009	0.173620	0.224764	0.271198	0.217362	0.246972	0.237550	0.268506	0.221400	0.249664	0.191117	0.223419	0.200538	0.245626	0.300808	0.152086	0.203230
319214	 0.446164	0.436743	0.444818	0.160834	0.216689	0.206595	0.181023	0.185734	0.270525	0.238896	0.170929	0.228129	0.234859	0.224092	0.185061	0.190444	0.183715	0.189771	0.224092	0.164199	0.104980	0.239569	0.000000	0.229475	0.045760	0.189098	0.180350	0.074024	0.042396	0.241588	0.164199	0.218708	0.169583	0.205249	0.230148	0.228802	0.197847	0.201211	0.234859	0.197847	0.184388	0.230821	0.197847	0.190444	0.207268	0.209960	0.219381	0.269179	0.204576	0.251682	0.249664	0.141319	0.202557	0.156124	0.149394	0.150067	0.226110	0.255720	0.196501	0.217362	0.181696
286686	 0.464334	0.478466	0.445491	0.232840	0.253028	0.193809	0.248318	0.233513	0.288022	0.257066	0.179004	0.213997	0.213324	0.151413	0.203903	0.257066	0.187752	0.193809	0.222746	0.269852	0.240915	0.188425	0.229475	0.000000	0.230148	0.207268	0.263122	0.244280	0.232840	0.185734	0.237550	0.228129	0.246972	0.198520	0.179004	0.203230	0.165545	0.207941	0.242261	0.283311	0.195155	0.227456	0.217362	0.141992	0.197847	0.185061	0.195155	0.224092	0.157470	0.256393	0.219381	0.245626	0.244953	0.209287	0.163526	0.211306	0.236878	0.221400	0.302153	0.189098	0.219381
273179	 0.446164	0.440781	0.446164	0.168237	0.209960	0.210633	0.186406	0.186406	0.270525	0.239569	0.174293	0.230148	0.231494	0.237550	0.184388	0.192463	0.178331	0.189098	0.232840	0.163526	0.107672	0.245626	0.045760	0.230148	0.000000	0.190444	0.188425	0.069987	0.043069	0.243607	0.168237	0.209960	0.175639	0.210633	0.235532	0.222073	0.199865	0.198520	0.233513	0.196501	0.179677	0.230821	0.197174	0.197174	0.199865	0.209960	0.217362	0.266487	0.209287	0.244953	0.253701	0.145357	0.195828	0.151413	0.162853	0.160162	0.234186	0.261777	0.203903	0.221400	0.179004
260976	 0.471063	0.442127	0.434724	0.195155	0.231494	0.207941	0.218708	0.181023	0.312248	0.263122	0.189098	0.236878	0.243607	0.239569	0.155451	0.231494	0.181023	0.212651	0.263122	0.231494	0.192463	0.257739	0.189098	0.207268	0.190444	0.000000	0.234859	0.198520	0.195155	0.242261	0.262450	0.255047	0.212651	0.226783	0.244280	0.216689	0.191117	0.244280	0.213324	0.256393	0.202557	0.253028	0.242934	0.211306	0.212651	0.233513	0.225437	0.244953	0.158143	0.288022	0.264468	0.210633	0.247645	0.172948	0.172275	0.176312	0.253701	0.240915	0.271198	0.242934	0.236205
208595	 0.445491	0.421265	0.442127	0.193809	0.168910	0.245626	0.201884	0.201211	0.242934	0.193809	0.185734	0.251009	0.152759	0.255720	0.251009	0.222746	0.239569	0.251682	0.264468	0.201211	0.172948	0.257066	0.180350	0.263122	0.188425	0.234859	0.000000	0.184388	0.176312	0.256393	0.272544	0.265141	0.208614	0.236205	0.250336	0.253701	0.241588	0.242261	0.247645	0.162853	0.251682	0.248991	0.253701	0.216016	0.266487	0.234859	0.267160	0.306864	0.234186	0.207941	0.213324	0.191790	0.231494	0.206595	0.181023	0.198520	0.179004	0.298789	0.191790	0.235532	0.240915
197222	 0.444145	0.421938	0.446164	0.168910	0.207941	0.211978	0.179677	0.181023	0.280619	0.248991	0.163526	0.235532	0.242934	0.241588	0.190444	0.189098	0.193136	0.203903	0.231494	0.152759	0.119785	0.248991	0.074024	0.244280	0.069987	0.198520	0.184388	0.000000	0.065949	0.257739	0.163526	0.209960	0.172275	0.216689	0.246299	0.224092	0.205249	0.208614	0.240242	0.209287	0.187752	0.237550	0.189771	0.200538	0.208614	0.209287	0.216689	0.268506	0.219381	0.255720	0.256393	0.141992	0.213997	0.160162	0.168910	0.160162	0.235532	0.261104	0.216016	0.228129	0.187079
188674	 0.446837	0.438089	0.440781	0.160834	0.217362	0.209960	0.183042	0.183715	0.274563	0.237550	0.168910	0.233513	0.220727	0.224764	0.191117	0.184388	0.183042	0.193136	0.221400	0.160834	0.102961	0.243607	0.042396	0.232840	0.043069	0.195155	0.176312	0.065949	0.000000	0.240915	0.165545	0.212651	0.166891	0.211978	0.236878	0.218035	0.205249	0.199192	0.228129	0.197174	0.177658	0.227456	0.186406	0.195155	0.193136	0.209287	0.213997	0.267833	0.210633	0.251009	0.253028	0.141319	0.197174	0.154778	0.152759	0.147376	0.228802	0.253028	0.204576	0.213324	0.176312
166838	 0.458277	0.485195	0.460969	0.228129	0.279273	0.196501	0.251009	0.247645	0.272544	0.230821	0.199192	0.204576	0.226110	0.124495	0.248318	0.267160	0.226110	0.203230	0.218035	0.279946	0.244953	0.176312	0.241588	0.185734	0.243607	0.242261	0.256393	0.257739	0.240915	0.000000	0.208614	0.200538	0.254374	0.181696	0.096231	0.211978	0.185061	0.205922	0.257066	0.292059	0.206595	0.224092	0.203230	0.148721	0.216689	0.176985	0.210633	0.263795	0.154778	0.249664	0.198520	0.243607	0.232840	0.244280	0.173620	0.233513	0.222073	0.191117	0.310229	0.060565	0.205249
164216	 0.452221	0.514132	0.480485	0.257739	0.292059	0.187079	0.267833	0.275236	0.269179	0.242934	0.265141	0.232840	0.253701	0.176985	0.229475	0.287349	0.210633	0.191790	0.216016	0.252355	0.205249	0.223419	0.164199	0.237550	0.168237	0.262450	0.272544	0.163526	0.165545	0.208614	0.000000	0.145357	0.264468	0.182369	0.213324	0.239569	0.203230	0.169583	0.288694	0.290040	0.186406	0.220054	0.158143	0.187752	0.206595	0.188425	0.192463	0.240915	0.266487	0.242934	0.214670	0.236878	0.213324	0.236878	0.220727	0.234186	0.227456	0.195828	0.287349	0.211978	0.155451
146154	 0.451548	0.506729	0.471736	0.244280	0.300135	0.166891	0.263795	0.251682	0.270525	0.238223	0.240242	0.213324	0.248991	0.170929	0.202557	0.273217	0.150067	0.121131	0.202557	0.203230	0.199865	0.206595	0.218708	0.228129	0.209960	0.255047	0.265141	0.209960	0.212651	0.200538	0.145357	0.000000	0.256393	0.183715	0.204576	0.233513	0.205249	0.140646	0.273890	0.297443	0.159489	0.203230	0.159489	0.193136	0.189771	0.176985	0.164199	0.219381	0.244280	0.246972	0.216016	0.218708	0.210633	0.151413	0.220727	0.216016	0.234186	0.176985	0.308210	0.203230	0.140646
144260	 0.473755	0.405787	0.454240	0.162180	0.218035	0.240915	0.160162	0.152759	0.305518	0.281292	0.172275	0.216016	0.243607	0.242934	0.214670	0.081427	0.203903	0.213324	0.240915	0.181023	0.160834	0.277927	0.169583	0.246972	0.175639	0.212651	0.208614	0.172275	0.166891	0.254374	0.264468	0.256393	0.000000	0.238896	0.263122	0.228802	0.226783	0.233513	0.244953	0.234186	0.218708	0.257066	0.238896	0.227456	0.212651	0.244280	0.221400	0.281965	0.218035	0.279946	0.264468	0.141992	0.249664	0.172948	0.172275	0.197847	0.281965	0.255047	0.239569	0.253028	0.241588
106543	 0.422611	0.491252	0.447510	0.169583	0.267160	0.150740	0.236878	0.226783	0.246972	0.207268	0.205249	0.195828	0.231494	0.163526	0.231494	0.257739	0.199865	0.185061	0.173620	0.244280	0.201211	0.181023	0.205249	0.198520	0.210633	0.226783	0.236205	0.216689	0.211978	0.181696	0.182369	0.183715	0.238896	0.000000	0.167564	0.194482	0.103634	0.167564	0.259758	0.253701	0.193136	0.189771	0.170929	0.141992	0.199865	0.080754	0.179004	0.231494	0.207268	0.222073	0.209960	0.228129	0.200538	0.218708	0.170256	0.198520	0.199865	0.210633	0.272544	0.155451	0.163526
100149	 0.442799	0.502692	0.472409	0.244280	0.292059	0.182369	0.267160	0.256393	0.259085	0.216689	0.207268	0.207268	0.240915	0.152086	0.261104	0.277927	0.232167	0.212651	0.199865	0.267833	0.237550	0.169583	0.230148	0.179004	0.235532	0.244280	0.250336	0.246299	0.236878	0.096231	0.213324	0.204576	0.263122	0.167564	0.000000	0.218708	0.189771	0.195828	0.272544	0.286003	0.215343	0.206595	0.197174	0.134590	0.234186	0.166891	0.222073	0.269179	0.158816	0.243607	0.213997	0.264468	0.228129	0.253701	0.164872	0.211978	0.213997	0.223419	0.290040	0.088829	0.188425
11136	0.465680	0.476447	0.440108	0.211306	0.248318	0.197847	0.248991	0.228129	0.273217	0.230821	0.211306	0.210633	0.196501	0.206595	0.226110	0.235532	0.198520	0.189098	0.226783	0.261104	0.236878	0.222746	0.228802	0.203230	0.222073	0.216689	0.253701	0.224092	0.218035	0.211978	0.239569	0.233513	0.228802	0.194482	0.218708	0.000000	0.162180	0.222746	0.242261	0.257066	0.178331	0.235532	0.220054	0.188425	0.209960	0.192463	0.214670	0.263122	0.218035	0.259758	0.216689	0.239569	0.242934	0.226110	0.202557	0.211978	0.240242	0.242261	0.280619	0.206595	0.207941
5364	 0.451548	0.468371	0.432032	0.134590	0.242261	0.171602	0.211306	0.203230	0.273890	0.230148	0.179677	0.177658	0.205922	0.150740	0.199865	0.229475	0.180350	0.157470	0.214670	0.232840	0.206595	0.198520	0.197847	0.165545	0.199865	0.191117	0.241588	0.205249	0.205249	0.185061	0.203230	0.205249	0.226783	0.103634	0.189771	0.162180	0.000000	0.185734	0.230821	0.259085	0.162853	0.207941	0.194482	0.144011	0.187752	0.091521	0.173620	0.233513	0.176985	0.251682	0.210633	0.201211	0.222746	0.193136	0.144684	0.183715	0.217362	0.211978	0.273217	0.188425	0.178331
698164	 0.437416	0.493943	0.448183	0.226110	0.283984	0.135935	0.228802	0.233513	0.254374	0.221400	0.230148	0.187079	0.230821	0.176312	0.197847	0.238223	0.174966	0.146030	0.167564	0.228129	0.184388	0.197174	0.201211	0.207941	0.198520	0.244280	0.242261	0.208614	0.199192	0.205922	0.169583	0.140646	0.233513	0.167564	0.195828	0.222746	0.185734	0.000000	0.255047	0.277254	0.161507	0.178331	0.154778	0.162180	0.185734	0.158143	0.124495	0.205249	0.238223	0.223419	0.205249	0.201884	0.190444	0.201211	0.190444	0.195155	0.216016	0.191790	0.281292	0.184388	0.127860
1920715	0.478466	0.458277	0.427995	0.236205	0.246972	0.251682	0.238896	0.234186	0.318304	0.269852	0.222073	0.249664	0.239569	0.259085	0.209960	0.257066	0.194482	0.225437	0.267160	0.261104	0.241588	0.281292	0.234859	0.242261	0.233513	0.213324	0.247645	0.240242	0.228129	0.257066	0.288694	0.273890	0.244953	0.259758	0.272544	0.242261	0.230821	0.255047	0.000000	0.290713	0.222073	0.238223	0.278600	0.250336	0.238223	0.253701	0.238223	0.293405	0.213997	0.292732	0.276581	0.230148	0.269852	0.210633	0.216016	0.232167	0.266487	0.256393	0.298789	0.265814	0.267160
2034243	0.453567	0.435397	0.453567	0.222073	0.182369	0.277927	0.231494	0.235532	0.226110	0.224092	0.216016	0.275236	0.221400	0.288022	0.263122	0.248991	0.278600	0.279946	0.280619	0.226110	0.193136	0.286003	0.197847	0.283311	0.196501	0.256393	0.162853	0.209287	0.197174	0.292059	0.290040	0.297443	0.234186	0.253701	0.286003	0.257066	0.259085	0.277254	0.290713	0.000000	0.269179	0.285330	0.263122	0.246299	0.279946	0.254374	0.300135	0.333109	0.265814	0.201884	0.251682	0.239569	0.232840	0.236878	0.215343	0.226783	0.220727	0.318977	0.167564	0.262450	0.265141
2263183	0.442127	0.462315	0.422611	0.205249	0.246299	0.185061	0.215343	0.209287	0.266487	0.233513	0.198520	0.183042	0.193136	0.199865	0.129206	0.229475	0.146703	0.127187	0.212651	0.215343	0.164872	0.222746	0.184388	0.195155	0.179677	0.202557	0.251682	0.187752	0.177658	0.206595	0.186406	0.159489	0.218708	0.193136	0.215343	0.178331	0.162853	0.161507	0.222073	0.269179	0.000000	0.220727	0.160162	0.181023	0.147376	0.178331	0.164199	0.197847	0.211978	0.239569	0.211978	0.172948	0.201884	0.164199	0.193136	0.205249	0.233513	0.204576	0.282638	0.211306	0.143338
2678325	0.430686	0.491252	0.446164	0.241588	0.286676	0.167564	0.234859	0.257066	0.256393	0.229475	0.234859	0.212651	0.230148	0.209960	0.259758	0.278600	0.220054	0.203230	0.187079	0.246299	0.216689	0.216689	0.230821	0.227456	0.230821	0.253028	0.248991	0.237550	0.227456	0.224092	0.220054	0.203230	0.257066	0.189771	0.206595	0.235532	0.207941	0.178331	0.238223	0.285330	0.220727	0.000000	0.197847	0.183715	0.230148	0.187752	0.196501	0.258412	0.251682	0.236878	0.220727	0.241588	0.205249	0.240915	0.211306	0.203903	0.224764	0.228802	0.288022	0.197174	0.184388
847142	 0.430686	0.483849	0.448183	0.233513	0.273890	0.166891	0.246972	0.251009	0.242934	0.211978	0.230821	0.195828	0.224764	0.195828	0.199192	0.259085	0.194482	0.175639	0.185061	0.231494	0.152759	0.202557	0.197847	0.217362	0.197174	0.242934	0.253701	0.189771	0.186406	0.203230	0.158143	0.159489	0.238896	0.170929	0.197174	0.220054	0.194482	0.154778	0.278600	0.263122	0.160162	0.197847	0.000000	0.172948	0.172275	0.162853	0.175639	0.211978	0.236878	0.215343	0.218708	0.206595	0.168237	0.218035	0.201884	0.213324	0.213997	0.205249	0.270525	0.181023	0.130552
779409	 0.442127	0.484522	0.450875	0.199192	0.254374	0.144011	0.219381	0.205922	0.258412	0.203903	0.163526	0.185061	0.215343	0.106999	0.224092	0.243607	0.198520	0.179677	0.188425	0.229475	0.193136	0.144684	0.190444	0.141992	0.197174	0.211306	0.216016	0.200538	0.195155	0.148721	0.187752	0.193136	0.227456	0.141992	0.134590	0.188425	0.144011	0.162180	0.250336	0.246299	0.181023	0.183715	0.172948	0.000000	0.195155	0.138627	0.189771	0.247645	0.181023	0.229475	0.218035	0.220054	0.201884	0.209287	0.105653	0.172948	0.190444	0.211978	0.268506	0.131225	0.171602
